tourney_date_dt,surface_norm,best_of,winner_id,loser_id
2021-07-26,Hard,3,106058,105575
2021-07-26,Hard,3,106331,106045
2021-07-26,Hard,3,206909,105683
2021-07-26,Hard,3,104545,106331
2021-07-26,Hard,3,126203,124187
2021-07-26,Hard,3,105332,106034
2021-07-26,Clay,3,127157,111513
2021-07-26,Hard,3,206909,200325
2021-07-26,Clay,3,126149,110602
2021-07-26,Clay,3,106065,105430
2021-07-26,Clay,3,124079,106298
2021-07-26,Hard,3,111442,105376
2021-07-26,Clay,3,106210,105208
2021-07-26,Clay,3,106075,144719
2021-08-02,Hard,3,125802,105777
2021-08-02,Hard,3,111456,105332
2021-08-02,Hard,3,106045,126203
2021-08-02,Hard,3,206909,105554
2021-08-02,Hard,3,206173,200325
2021-08-02,Hard,3,200624,105577
2021-08-02,Hard,3,105575,200175
2021-08-02,Hard,3,105449,200282
2021-08-02,Hard,3,105357,111200
2021-08-02,Hard,3,202385,126207
2021-08-02,Hard,3,200000,104312
2021-08-02,Hard,3,106058,106415
2021-08-02,Hard,3,105815,105902
2021-08-02,Hard,3,111815,106218
2021-08-02,Hard,3,105453,122330
2021-08-02,Hard,3,144750,105815
2021-08-02,Hard,3,104745,106058
2021-08-02,Hard,3,206173,111456
2021-08-02,Hard,3,111456,105453
2021-08-02,Hard,3,206173,202385
2021-08-02,Hard,3,105453,144750
2021-08-02,Hard,3,111456,106045
2021-08-02,Hard,3,206173,105449
2021-08-02,Hard,3,202385,105357
2021-08-02,Hard,3,144750,104745
2021-08-02,Hard,3,105453,111815
2021-08-02,Hard,3,111456,125802
2021-08-02,Hard,3,106045,206909
2021-08-02,Hard,3,206173,200624
2021-08-02,Hard,3,105449,105575
2021-08-02,Hard,3,105357,124187
2021-08-02,Hard,3,202385,200000
2021-08-02,Hard,3,105453,105023
2021-08-02,Hard,3,106218,105011
2021-08-02,Hard,3,124187,123755
2021-08-02,Hard,3,111456,106401
2021-08-02,Hard,3,125802,106078
2021-08-02,Hard,3,202385,104731
2021-08-02,Hard,3,111200,111442
2021-08-02,Hard,3,123755,126205
2021-08-02,Hard,3,105449,106368
2021-08-02,Hard,3,104312,106034
2021-08-02,Hard,3,105577,105877
2021-08-02,Hard,3,200325,105432
2021-08-02,Hard,3,206909,200615
2021-08-02,Hard,3,106045,103852
2021-08-02,Hard,3,105575,106283
2021-08-09,Hard,3,134770,105583
2021-08-09,Hard,3,128034,105453
2021-08-09,Hard,3,105932,200282
2021-08-09,Hard,3,105902,206173
2021-08-09,Hard,3,106421,122330
2021-08-09,Hard,3,124187,144750
2021-08-09,Hard,3,105138,106043
2021-08-09,Hard,3,126774,111575
2021-08-09,Hard,3,104792,126207
2021-08-09,Hard,3,126774,134770
2021-08-09,Hard,3,128034,105932
2021-08-09,Hard,3,106421,105902
2021-08-09,Hard,3,124187,105138
2021-08-09,Hard,3,111575,111815
2021-08-09,Hard,3,104545,104792
2021-08-09,Hard,3,106421,128034
2021-08-09,Hard,3,124187,126774
2021-08-09,Hard,3,106421,104545
2021-08-09,Hard,3,106421,124187
2021-08-09,Hard,3,104545,126094
2021-08-09,Hard,3,105583,200325
2021-08-09,Hard,3,105453,200175
2021-08-09,Hard,3,126207,106415
2021-08-09,Hard,3,126094,104926
2021-08-09,Hard,3,104545,106426
2021-08-09,Hard,3,126207,133430
2021-08-09,Hard,3,134770,105227
2021-08-09,Hard,3,105583,200000
2021-08-09,Hard,3,126205,105577
2021-08-09,Hard,3,105332,111456
2021-08-09,Hard,3,111575,106234
2021-08-09,Hard,3,126774,200005
2021-08-09,Hard,3,106043,105332
2021-08-09,Hard,3,105138,126205
2021-08-09,Hard,3,124187,105777
2021-08-09,Hard,3,144750,103852
2021-08-09,Hard,3,122330,105554
2021-08-09,Hard,3,105902,126203
2021-08-09,Hard,3,105932,202385
2021-08-09,Hard,3,104926,105526
2021-08-09,Hard,3,104545,200221
2021-08-09,Hard,3,105357,105575
2021-08-09,Hard,3,105227,105077
2021-08-09,Hard,3,200005,132283
2021-08-09,Hard,3,104792,105357
2021-08-09,Hard,3,144750,111790
2021-08-09,Hard,3,124187,106401
2021-08-16,Hard,3,106043,126207
2021-08-16,Hard,3,126774,132283
2021-08-16,Hard,3,200000,126610
2021-08-16,Hard,3,100644,105550
2021-08-16,Hard,3,134770,106043
2021-08-16,Hard,3,105332,104545
2021-08-16,Hard,3,126094,104792
2021-08-16,Hard,3,105807,128034
2021-08-16,Hard,3,106421,105777
2021-08-16,Hard,3,126774,200000
2021-08-16,Hard,3,100644,134770
2021-08-16,Hard,3,126094,105332
2021-08-16,Hard,3,106421,105807
2021-08-16,Hard,3,100644,126774
2021-08-16,Hard,3,126094,106421
2021-08-16,Hard,3,100644,126094
2021-08-16,Hard,3,105550,105676
2021-08-16,Hard,3,104926,105932
2021-08-16,Hard,3,144750,106415
2021-08-16,Hard,3,105077,126203
2021-08-16,Hard,3,111575,104731
2021-08-16,Hard,3,200000,105916
2021-08-16,Hard,3,126205,106426
2021-08-16,Hard,3,132283,207989
2021-08-16,Hard,3,106421,111456
2021-08-16,Hard,3,134770,124187
2021-08-16,Hard,3,105777,122330
2021-08-16,Hard,3,105807,136440
2021-08-16,Hard,3,105550,104926
2021-08-16,Hard,3,100644,144750
2021-08-16,Hard,3,126610,105077
2021-08-16,Hard,3,200000,111575
2021-08-16,Hard,3,132283,126205
2021-08-16,Hard,3,126774,200624
2021-08-16,Hard,3,111456,206909
2021-08-16,Hard,3,122330,106218
2021-08-16,Hard,3,105777,105138
2021-08-16,Hard,3,128034,200221
2021-08-16,Hard,3,104918,104755
2021-08-16,Hard,3,136440,105526
2021-08-16,Hard,3,105227,106234
2021-08-16,Hard,3,104792,105583
2021-08-16,Hard,3,200282,105936
2021-08-16,Hard,3,206173,105643
2021-08-16,Hard,3,104545,111815
2021-08-16,Hard,3,105332,200175
2021-08-16,Hard,3,124187,144895
2021-08-16,Hard,3,126207,200005
2021-08-16,Hard,3,106043,105554
2021-08-16,Hard,3,104792,200282
2021-08-16,Hard,3,126094,105227
2021-08-16,Hard,3,200624,111513
2021-08-16,Hard,3,128034,104918
2021-08-16,Hard,3,104545,206173
2021-08-16,Hard,3,105332,133430
2021-08-23,Hard,3,105916,133297
2021-08-23,Hard,3,126845,111442
2021-08-23,Hard,3,105807,136440
2021-08-23,Hard,3,207989,200615
2021-08-23,Hard,3,106218,105643
2021-08-23,Hard,3,105732,105948
2021-08-23,Hard,3,200325,122330
2021-08-23,Hard,3,105332,104468
2021-08-23,Hard,3,104755,106078
2021-08-23,Hard,3,105554,106298
2021-08-23,Hard,3,125802,105227
2021-08-23,Hard,3,105526,126149
2021-08-23,Hard,3,136440,106065
2021-08-23,Hard,3,105807,126952
2021-08-23,Hard,3,126207,106329
2021-08-23,Hard,3,144707,126845
2021-08-23,Hard,3,207989,105916
2021-08-23,Hard,3,106218,105732
2021-08-23,Hard,3,200325,105332
2021-08-23,Hard,3,125802,144707
2021-08-23,Hard,3,125802,200325
2021-08-23,Hard,3,144707,105077
2021-08-23,Hard,3,126207,104918
2021-08-23,Hard,3,106329,124013
2021-08-23,Hard,3,126952,105430
2021-08-23,Hard,3,125802,105526
2021-08-23,Hard,3,104755,105554
2021-08-23,Hard,3,144707,126207
2021-08-23,Hard,3,207989,106218
2021-08-23,Hard,3,200325,104755
2021-08-23,Hard,3,106329,105902
2021-08-23,Hard,3,104918,111511
2021-08-23,Hard,3,144707,105882
2021-08-23,Hard,3,111442,105550
2021-08-23,Hard,3,144707,207989
2021-08-23,Hard,3,133297,144719
2021-08-23,Hard,3,106218,105487
2021-08-23,Hard,3,105948,207518
2021-08-23,Hard,3,200325,106045
2021-08-23,Hard,3,104468,126239
2021-08-23,Hard,3,106078,105613
2021-08-23,Hard,3,106298,103852
2021-08-23,Hard,3,125802,104312
2021-08-23,Hard,3,126149,126555
2021-08-23,Hard,3,106065,105815
2021-08-23,Hard,3,200615,105449
2021-08-23,Hard,3,125802,105807
2021-08-30,Hard,5,207989,126774
2021-08-30,Hard,5,106421,104665
2021-08-30,Hard,5,104925,202385
2021-08-30,Hard,5,126610,106214
2021-08-30,Hard,5,100644,206173
2021-08-30,Hard,5,105554,200615
2021-08-30,Hard,5,104925,126610
2021-08-30,Hard,5,200000,126207
2021-08-30,Hard,5,122298,106043
2021-08-30,Hard,5,126774,105173
2021-08-30,Hard,5,122298,134770
2021-08-30,Hard,5,105487,105477
2021-08-30,Hard,5,144684,206909
2021-08-30,Hard,5,106043,104731
2021-08-30,Hard,5,200615,105777
2021-08-30,Hard,5,105554,106218
2021-08-30,Hard,5,104665,104259
2021-08-30,Hard,5,106421,136440
2021-08-30,Hard,5,144750,124187
2021-08-30,Hard,5,104925,105453
2021-08-30,Hard,5,106214,104312
2021-08-30,Hard,5,126610,125802
2021-08-30,Hard,5,100644,106058
2021-08-30,Hard,5,206173,104792
2021-08-30,Hard,5,124187,105932
2021-08-30,Hard,5,144750,133430
2021-08-30,Hard,5,126207,126094
2021-08-30,Hard,5,200000,105138
2021-08-30,Hard,5,105376,105967
2021-08-30,Hard,5,202385,106234
2021-08-30,Hard,5,106421,104755
2021-08-30,Hard,5,106043,144684
2021-08-30,Hard,5,105376,105583
2021-08-30,Hard,5,207989,105376
2021-08-30,Hard,5,122298,105487
2021-08-30,Hard,5,106234,111442
2021-08-30,Hard,5,202385,126203
2021-08-30,Hard,5,104312,128034
2021-08-30,Hard,5,106214,106045
2021-08-30,Hard,5,125802,105577
2021-08-30,Hard,5,126610,144895
2021-08-30,Hard,5,100644,105077
2021-08-30,Hard,5,106058,122330
2021-08-30,Hard,5,104792,105449
2021-08-30,Hard,5,206173,208260
2021-08-30,Hard,5,105932,202195
2021-08-30,Hard,5,124187,207518
2021-08-30,Hard,5,144750,124014
2021-08-30,Hard,5,133430,106148
2021-08-30,Hard,5,126094,124079
2021-08-30,Hard,5,126207,105550
2021-08-30,Hard,5,105138,200325
2021-08-30,Hard,5,200000,126523
2021-08-30,Hard,5,105967,106426
2021-08-30,Hard,5,106421,105554
2021-08-30,Hard,5,207989,126239
2021-08-30,Hard,5,136440,111460
2021-08-30,Hard,5,105453,111456
2021-08-30,Hard,5,100644,105023
2021-08-30,Hard,5,105077,106298
2021-08-30,Hard,5,106058,106415
2021-08-30,Hard,5,122330,105870
2021-08-30,Hard,5,104792,105948
2021-08-30,Hard,5,105449,109739
2021-08-30,Hard,5,208260,106065
2021-08-30,Hard,5,206173,126845
2021-08-30,Hard,5,126610,104871
2021-08-30,Hard,5,202195,105807
2021-08-30,Hard,5,207518,207182
2021-08-30,Hard,5,124187,126952
2021-08-30,Hard,5,144750,111575
2021-08-30,Hard,5,124014,104655
2021-08-30,Hard,5,106148,126205
2021-08-30,Hard,5,133430,105643
2021-08-30,Hard,5,126094,103333
2021-08-30,Hard,5,124079,105902
2021-08-30,Hard,5,105932,200624
2021-08-30,Hard,5,126207,111153
2021-08-30,Hard,5,144895,105882
2021-08-30,Hard,5,105577,104926
2021-08-30,Hard,5,104925,134868
2021-08-30,Hard,5,104925,208029
2021-08-30,Hard,5,134868,105526
2021-08-30,Hard,5,105453,106099
2021-08-30,Hard,5,111456,105676
2021-08-30,Hard,5,106234,144719
2021-08-30,Hard,5,111442,126149
2021-08-30,Hard,5,202385,144707
2021-08-30,Hard,5,125802,105815
2021-08-30,Hard,5,126203,200282
2021-08-30,Hard,5,106421,104925
2021-08-30,Hard,5,106421,200000
2021-08-30,Hard,5,104925,100644
2021-08-30,Hard,5,106421,122298
2021-08-30,Hard,5,200000,207989
2021-08-30,Hard,5,100644,144750
2021-08-30,Hard,5,106045,111513
2021-08-30,Hard,5,106214,132283
2021-08-30,Hard,5,104312,105916
2021-08-30,Hard,5,105550,105936
2021-08-30,Hard,5,128034,106078
2021-08-30,Hard,5,105554,106329
2021-08-30,Hard,5,207989,111815
2021-08-30,Hard,5,126239,200175
2021-08-30,Hard,5,104259,105227
2021-08-30,Hard,5,106218,126156
2021-08-30,Hard,5,200615,105430
2021-08-30,Hard,5,105777,200589
2021-08-30,Hard,5,106043,105575
2021-08-30,Hard,5,105376,200005
2021-08-30,Hard,5,105173,105732
2021-08-30,Hard,5,134770,105216
2021-08-30,Hard,5,122298,126535
2021-08-30,Hard,5,105487,106121
2021-08-30,Hard,5,105477,200221
2021-08-30,Hard,5,104731,106210
2021-08-30,Hard,5,144684,117356
2021-08-30,Hard,5,206909,104545
2021-08-30,Hard,5,126774,104918
2021-08-30,Hard,5,105967,105357
2021-08-30,Hard,5,105583,105332
2021-08-30,Hard,5,200000,105539
2021-08-30,Hard,5,126523,103852
2021-08-30,Hard,5,200325,111794
2021-08-30,Hard,5,104665,105062
2021-08-30,Hard,5,105138,106401
2021-08-30,Hard,5,106426,105613
2021-09-17,Hard,3,105967,206750
2021-09-17,Hard,3,105613,111797
2021-09-17,Hard,3,106426,144684
2021-09-17,Clay,3,126190,123983
2021-09-17,Clay,3,122669,106000
2021-09-17,Hard,3,208843,207826
2021-09-17,Clay,3,122669,105806
2021-09-17,Hard,3,200416,106397
2021-09-17,Hard,3,200416,208937
2021-09-17,Hard,3,208937,134087
2021-09-17,Hard,3,200325,106368
2021-09-17,Hard,3,105432,126609
2021-09-17,Hard,3,144841,106397
2021-09-17,Hard,3,105613,106426
2021-09-17,Hard,3,105967,144940
2021-09-17,Clay,3,106000,126190
2021-09-17,Hard,3,208502,104901
2021-09-17,Hard,3,200572,104291
2021-09-17,Clay,3,210107,209225
2021-09-17,Hard,3,105985,202269
2021-09-17,Hard,3,202269,209868
2021-09-17,Hard,3,105985,209870
2021-09-17,Grass,3,106227,104907
2021-09-17,Grass,3,126952,207386
2021-09-17,Grass,3,126952,104907
2021-09-17,Hard,3,134770,126939
2021-09-17,Clay,3,200622,210274
2021-09-17,Hard,3,134770,122109
2021-09-17,Hard,3,126340,104797
2021-09-17,Hard,3,202261,105432
2021-09-17,Hard,3,106232,200297
2021-09-17,Hard,3,144826,200572
2021-09-17,Hard,3,144826,106232
2021-09-17,Clay,3,105587,209226
2021-09-18,Hard,3,144985,120270
2021-09-18,Hard,3,117356,105208
2021-09-18,Hard,3,123795,207669
2021-09-18,Hard,3,105311,202262
2021-09-18,Clay,3,104898,202378
2021-09-18,Clay,3,134868,105899
2021-09-18,Clay,3,209867,106043
2021-09-18,Clay,3,105550,210250
2021-09-18,Clay,3,106043,200310
2021-09-18,Clay,3,105948,209867
2021-09-18,Hard,3,105434,208367
2021-09-18,Clay,3,123961,200267
2021-09-18,Clay,3,126107,106198
2021-09-18,Clay,3,105074,123961
2021-09-18,Clay,3,122298,208028
2021-09-18,Hard,3,207249,209147
2021-09-18,Hard,3,144750,207738
2021-09-18,Hard,3,202475,106175
2021-09-18,Clay,3,126197,133975
2021-09-18,Clay,3,200335,200273
2021-09-18,Clay,3,207799,208317
2021-09-18,Hard,3,105657,105671
2021-09-18,Clay,3,106198,105074
2021-09-18,Hard,3,105657,105311
2021-09-18,Hard,3,105575,202065
2021-09-18,Hard,3,105827,133018
2021-09-20,Hard,3,126952,105902
2021-09-20,Hard,3,126952,105539
2021-09-20,Hard,3,207518,117360
2021-09-20,Hard,3,111513,123755
2021-09-20,Hard,3,105357,122078
2021-09-20,Hard,3,144719,106210
2021-09-20,Hard,3,106078,105332
2021-09-20,Hard,3,105902,105062
2021-09-20,Hard,3,125802,111200
2021-09-20,Hard,3,207608,104312
2021-09-20,Hard,3,200325,126127
2021-09-20,Hard,3,126535,106078
2021-09-20,Hard,3,126952,105583
2021-09-20,Hard,3,111513,207518
2021-09-20,Hard,3,105902,105936
2021-09-20,Hard,3,125802,207608
2021-09-20,Hard,3,200325,106234
2021-09-20,Hard,3,122330,126535
2021-09-20,Hard,3,126952,111513
2021-09-20,Hard,3,125802,200325
2021-09-20,Hard,3,126952,122330
2021-09-20,Hard,3,105902,125802
2021-09-20,Hard,3,122330,200175
2021-09-20,Hard,3,105902,105357
2021-09-20,Hard,3,105807,144707
2021-09-20,Hard,3,128034,105376
2021-09-20,Hard,3,126535,105575
2021-09-20,Hard,3,144707,105526
2021-09-20,Hard,3,208029,126523
2021-09-20,Hard,3,132283,105916
2021-09-20,Hard,3,104259,106065
2021-09-20,Hard,3,200221,104468
2021-09-20,Hard,3,105932,126149
2021-09-20,Hard,3,111575,124186
2021-09-20,Hard,3,105376,126156
2021-09-20,Hard,3,106218,126239
2021-09-20,Hard,3,104918,200005
2021-09-20,Hard,3,105577,106296
2021-09-20,Hard,3,106298,111790
2021-09-20,Hard,3,208029,132283
2021-09-20,Hard,3,104792,104259
2021-09-20,Hard,3,105932,200221
2021-09-20,Hard,3,105376,111575
2021-09-20,Hard,3,106218,200282
2021-09-20,Hard,3,104918,105577
2021-09-20,Hard,3,128034,106298
2021-09-20,Hard,3,105807,208029
2021-09-20,Hard,3,104792,105932
2021-09-20,Hard,3,105376,106218
2021-09-20,Hard,3,128034,104918
2021-09-20,Hard,3,105807,104792
2021-09-20,Hard,3,128034,105807
2021-09-20,Hard,3,200175,104269
2021-09-20,Hard,3,105357,144719
2021-09-24,Hard,3,126774,106401
2021-09-24,Hard,3,106421,133430
2021-09-24,Hard,3,126094,106043
2021-09-24,Hard,3,100644,104545
2021-09-24,Hard,3,134770,124187
2021-09-24,Hard,3,126610,200000
2021-09-27,Hard,3,134770,104918
2021-09-27,Hard,3,206909,104926
2021-09-27,Hard,3,144750,111153
2021-09-27,Hard,3,106043,105943
2021-09-27,Hard,3,126203,106099
2021-09-27,Hard,3,106234,105643
2021-09-27,Hard,3,105554,104731
2021-09-27,Hard,3,132283,200624
2021-09-27,Hard,3,105777,105916
2021-09-27,Hard,3,132283,105932
2021-09-27,Hard,3,111815,136440
2021-09-27,Hard,3,105777,200416
2021-09-27,Hard,3,133430,126203
2021-09-27,Hard,3,111815,105554
2021-09-27,Hard,3,200624,126205
2021-09-27,Hard,3,106043,144750
2021-09-27,Hard,3,126094,206909
2021-09-27,Hard,3,134770,132283
2021-09-27,Hard,3,105777,106234
2021-09-27,Hard,3,111815,133430
2021-09-27,Hard,3,126094,106043
2021-09-27,Hard,3,134770,105777
2021-09-27,Hard,3,111815,126094
2021-09-27,Hard,3,134770,111815
2021-09-27,Hard,3,106234,128034
2021-09-27,Hard,3,104918,106045
2021-09-27,Hard,3,128034,106109
2021-09-27,Hard,3,206173,104792
2021-09-27,Hard,3,125802,104665
2021-09-27,Hard,3,200175,202090
2021-09-27,Hard,3,126149,105173
2021-09-27,Hard,3,106218,144719
2021-09-27,Hard,3,105011,104312
2021-09-27,Hard,3,105936,200247
2021-09-27,Hard,3,111513,124079
2021-09-27,Hard,3,106220,207518
2021-09-27,Hard,3,105332,200221
2021-09-27,Hard,3,105902,200325
2021-09-27,Hard,3,106078,105577
2021-09-27,Hard,3,104792,125802
2021-09-27,Hard,3,126149,200175
2021-09-27,Hard,3,105357,144707
2021-09-27,Hard,3,105357,105011
2021-09-27,Hard,3,106218,200282
2021-09-27,Hard,3,206173,105936
2021-09-27,Hard,3,104792,106218
2021-09-27,Hard,3,206173,105902
2021-09-27,Hard,3,106218,105357
2021-09-27,Hard,3,105936,111794
2021-09-27,Hard,3,206173,106078
2021-09-27,Hard,3,105902,105332
2021-09-27,Hard,3,111794,106220
2021-09-27,Hard,3,105936,111513
2021-09-27,Hard,3,104792,126149
2021-10-04,Hard,3,126846,104665
2021-10-04,Hard,3,105526,123755
2021-10-04,Hard,3,128034,106234
2021-10-04,Hard,3,124079,105406
2021-10-04,Hard,3,126203,206173
2021-10-04,Hard,3,106043,134770
2021-10-04,Hard,3,111815,126205
2021-10-04,Hard,3,105777,106421
2021-10-04,Hard,3,111815,105777
2021-10-04,Hard,3,126203,100644
2021-10-04,Hard,3,111815,106043
2021-10-04,Hard,3,105777,128034
2021-10-04,Hard,3,105932,126203
2021-10-04,Hard,3,111815,105932
2021-10-04,Hard,3,124014,208029
2021-10-04,Hard,3,128034,200615
2021-10-04,Hard,3,105932,126774
2021-10-04,Hard,3,105877,105487
2021-10-04,Hard,3,126094,126535
2021-10-04,Hard,3,111153,106078
2021-10-04,Hard,3,126610,126214
2021-10-04,Hard,3,134770,106148
2021-10-04,Hard,3,144750,200221
2021-10-04,Hard,3,105554,105453
2021-10-04,Hard,3,200325,136440
2021-10-04,Hard,3,126774,104926
2021-10-04,Hard,3,200282,106426
2021-10-04,Hard,3,126203,206909
2021-10-04,Hard,3,111575,105807
2021-10-04,Hard,3,100644,104918
2021-10-04,Hard,3,104792,104731
2021-10-04,Hard,3,206173,104545
2021-10-04,Hard,3,126203,126610
2021-10-04,Hard,3,134770,144750
2021-10-04,Hard,3,104918,207989
2021-10-04,Hard,3,111815,105138
2021-10-04,Hard,3,105932,105077
2021-10-04,Hard,3,104545,106415
2021-10-04,Hard,3,206173,105357
2021-10-04,Hard,3,104792,126149
2021-10-04,Hard,3,100644,202385
2021-10-04,Hard,3,105077,200000
2021-10-04,Hard,3,105932,111153
2021-10-04,Hard,3,111575,200325
2021-10-04,Hard,3,105807,105877
2021-10-04,Hard,3,106426,124014
2021-10-04,Hard,3,200282,126846
2021-10-04,Hard,3,104926,105526
2021-10-04,Hard,3,126774,124079
2021-10-04,Hard,3,111456,105902
2021-10-04,Hard,3,126207,200624
2021-10-04,Hard,3,106234,106099
2021-10-04,Hard,3,133430,105577
2021-10-04,Hard,3,124187,106121
2021-10-04,Hard,3,105777,127157
2021-10-04,Hard,3,105936,106218
2021-10-04,Hard,3,106421,111456
2021-10-04,Hard,3,126205,126094
2021-10-04,Hard,3,128034,126207
2021-10-04,Hard,3,106043,105554
2021-10-04,Hard,3,105777,124187
2021-10-04,Hard,3,105138,105550
2021-10-04,Hard,3,111815,105815
2021-10-04,Hard,3,126205,105583
2021-10-04,Hard,3,126205,103852
2021-10-04,Hard,3,105815,106329
2021-10-04,Hard,3,105550,126952
2021-10-04,Hard,3,202195,111513
2021-10-04,Hard,3,105453,105311
2021-10-04,Hard,3,200221,105449
2021-10-04,Hard,3,106148,105952
2021-10-04,Hard,3,126214,106045
2021-10-04,Hard,3,206909,105948
2021-10-04,Hard,3,106415,105643
2021-10-04,Hard,3,105357,106058
2021-10-04,Hard,3,126149,105916
2021-10-04,Hard,3,104731,111442
2021-10-04,Hard,3,104918,105173
2021-10-04,Hard,3,202385,117356
2021-10-04,Hard,3,105077,207518
2021-10-04,Hard,3,106043,202195
2021-10-04,Hard,3,106234,133430
2021-10-04,Hard,3,104731,132283
2021-10-04,Hard,3,106099,208260
2021-10-04,Hard,3,106421,105936
2021-10-04,Hard,3,126774,200282
2021-10-04,Hard,3,105932,111575
2021-10-04,Hard,3,100644,104792
2021-10-04,Hard,3,106218,122298
2021-10-04,Hard,3,126535,144719
2021-10-04,Hard,3,200615,200175
2021-10-04,Hard,3,127157,105023
2021-10-04,Hard,3,126207,105332
2021-10-04,Hard,3,106121,104259
2021-10-04,Hard,3,105577,200670
2021-10-18,Hard,3,105011,122330
2021-10-18,Hard,3,105948,208230
2021-10-18,Hard,3,105357,126127
2021-10-18,Hard,3,105902,127339
2021-10-18,Hard,3,104468,111513
2021-10-18,Hard,3,111456,106415
2021-10-18,Hard,3,106078,200175
2021-10-18,Hard,3,105227,106000
2021-10-18,Hard,3,126205,144707
2021-10-18,Hard,3,124079,105550
2021-10-18,Hard,3,105575,105539
2021-10-18,Hard,3,106043,104918
2021-10-18,Hard,3,105967,105332
2021-10-18,Hard,3,144750,105916
2021-10-18,Hard,3,202385,200221
2021-10-18,Hard,3,106043,206909
2021-10-18,Hard,3,206173,207518
2021-10-18,Hard,3,126239,105583
2021-10-18,Hard,3,105916,105138
2021-10-18,Hard,3,144750,105526
2021-10-18,Hard,3,202385,122298
2021-10-18,Hard,3,200221,106426
2021-10-18,Hard,3,106043,202385
2021-10-18,Hard,3,206909,105967
2021-10-18,Hard,3,207518,126149
2021-10-18,Hard,3,126239,105643
2021-10-18,Hard,3,105583,104755
2021-10-18,Hard,3,105916,110602
2021-10-18,Hard,3,105526,105077
2021-10-18,Hard,3,144750,200267
2021-10-18,Hard,3,202385,124187
2021-10-18,Hard,3,122298,200615
2021-10-18,Hard,3,200221,111442
2021-10-18,Hard,3,206909,200282
2021-10-18,Hard,3,104918,126207
2021-10-18,Hard,3,206173,126239
2021-10-18,Hard,3,206173,106043
2021-10-18,Hard,3,105575,105948
2021-10-18,Hard,3,111575,105357
2021-10-18,Hard,3,106234,104468
2021-10-18,Hard,3,105173,126094
2021-10-18,Hard,3,106234,111575
2021-10-18,Hard,3,124079,105936
2021-10-18,Hard,3,105227,126205
2021-10-18,Hard,3,105357,105011
2021-10-18,Hard,3,111575,105902
2021-10-18,Hard,3,104468,111456
2021-10-18,Hard,3,106234,106078
2021-10-18,Hard,3,105173,126128
2021-10-18,Hard,3,105227,105575
2021-10-18,Hard,3,106234,105227
2021-10-18,Hard,3,105227,124079
2021-10-18,Hard,3,105575,105173
2021-10-18,Hard,3,206173,144750
2021-10-25,Hard,3,125802,111513
2021-10-25,Hard,3,105227,126203
2021-10-25,Hard,3,105227,122298
2021-10-25,Hard,3,126203,105526
2021-10-25,Hard,3,122298,126094
2021-10-25,Hard,3,105227,105138
2021-10-25,Hard,3,126203,105357
2021-10-25,Hard,3,105526,133430
2021-10-25,Hard,3,126094,125802
2021-10-25,Hard,3,122298,200624
2021-10-25,Hard,3,105138,111456
2021-10-25,Hard,3,133430,104665
2021-10-25,Hard,3,105227,111575
2021-10-25,Hard,3,104665,105643
2021-10-25,Hard,3,105526,105902
2021-10-25,Hard,3,122330,126185
2021-10-25,Hard,3,105357,200075
2021-10-25,Hard,3,126205,124079
2021-10-25,Hard,3,126203,200325
2021-10-25,Hard,3,105526,122330
2021-10-25,Hard,3,105227,105077
2021-10-25,Hard,3,111456,106078
2021-10-25,Hard,3,200624,126120
2021-10-25,Hard,3,122298,106415
2021-10-25,Hard,3,105357,106234
2021-10-25,Hard,3,111575,105173
2021-10-25,Hard,3,200000,105575
2021-10-25,Hard,3,100644,126207
2021-10-25,Hard,3,111815,105916
2021-10-25,Hard,3,200282,104731
2021-10-25,Hard,3,100644,105936
2021-10-25,Hard,3,105932,105807
2021-10-25,Hard,3,207989,105554
2021-10-25,Hard,3,104918,128034
2021-10-25,Hard,3,206173,124187
2021-10-25,Hard,3,110602,126149
2021-10-25,Hard,3,132283,136440
2021-10-25,Hard,3,134770,144750
2021-10-25,Hard,3,106043,104926
2021-10-25,Hard,3,104792,207518
2021-10-25,Hard,3,126207,105583
2021-10-25,Hard,3,126610,200615
2021-10-25,Hard,3,126774,105777
2021-10-25,Hard,3,200000,111815
2021-10-25,Hard,3,126610,105932
2021-10-25,Hard,3,207989,104918
2021-10-25,Hard,3,206173,110602
2021-10-25,Hard,3,134770,132283
2021-10-25,Hard,3,106043,104792
2021-10-25,Hard,3,126207,126774
2021-10-25,Hard,3,100644,200000
2021-10-25,Hard,3,207989,126610
2021-10-25,Hard,3,206173,134770
2021-10-25,Hard,3,126207,106043
2021-10-25,Hard,3,100644,207989
2021-10-25,Hard,3,126207,206173
2021-10-25,Hard,3,100644,200282
2021-10-25,Hard,3,126203,126205
2021-11-01,Hard,3,136440,200000
2021-11-01,Hard,3,105227,200221
2021-11-01,Hard,3,106218,106043
2021-11-01,Hard,3,134770,122330
2021-11-01,Hard,3,128034,126205
2021-11-01,Hard,3,125802,105077
2021-11-01,Hard,3,200384,207989
2021-11-01,Hard,3,104925,106421
2021-11-01,Hard,3,104925,128034
2021-11-01,Hard,3,106421,100644
2021-11-01,Hard,3,104925,126203
2021-11-01,Hard,3,128034,105902
2021-11-01,Hard,3,100644,134770
2021-11-01,Hard,3,105777,111575
2021-11-01,Hard,3,106421,200384
2021-11-01,Hard,3,126203,111815
2021-11-01,Hard,3,105902,200615
